Id,Temperature,Humidity,DustDensity,MQ7,Light,Rain,Timestamp
27719,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:07.073
27720,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:09.460
27721,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:12.003
27722,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:14.567
27723,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:16.983
27724,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:19.563
27725,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:22.147
27726,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:24.773
27727,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:27.167
27728,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:29.683
27729,43,51,0.51,91,777,"=1007 ",2024-08-15 07:51:32.270
27730,43,51,0.51,91,777,"=1007 ",2024-08-15 07:51:34.840
27731,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:37.713
27732,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:39.973
27733,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:42.420
27734,43,51,0.51,91,778,"=1008 ",2024-08-15 07:51:44.980
27735,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:47.437
27736,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:49.967
27737,43,51,0.52,91,778,"=1007 ",2024-08-15 07:51:52.560
27738,43,51,0.49,91,769,"=1023 ",2024-08-15 07:51:55.147
27739,43,51,0.51,91,778,"=1007 ",2024-08-15 07:51:57.657
27740,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:00.077
27741,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:02.683
27744,43,51,0.51,91,777,"=1006 ",2024-08-15 07:52:24.177
27745,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:25.363
27746,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:27.970
27747,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:30.543
27748,43,51,0.51,89,791,"=992 ",2024-08-15 07:52:33.197
27749,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:35.670
27750,43,51,0.51,91,777,"=1007 ",2024-08-15 07:52:38.300
27751,43,51,0.51,91,777,"=1007 ",2024-08-15 07:52:40.673
27753,43,51,0.50,91,777,"=1007 ",2024-08-15 07:52:48.223
27754,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:50.750
27755,43,51,0.50,91,778,"=1007 ",2024-08-15 07:52:53.330
27756,43,51,0.50,91,778,"=1007 ",2024-08-15 07:52:55.917
27757,43,51,0.51,91,778,"=1007 ",2024-08-15 07:52:58.393
27758,43,51,0.51,91,778,"=1007 ",2024-08-15 07:53:00.947
27759,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:03.407
27760,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:05.930
27761,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:08.540
27762,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:11.083
27763,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:13.647
27764,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:16.207
27765,43,51,0.50,91,777,"=1007 ",2024-08-15 07:53:18.603
27766,43,51,0.49,91,777,"=1007 ",2024-08-15 07:53:21.203
27767,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:23.783
27768,43,51,0.51,91,778,"=1007 ",2024-08-15 07:53:26.243
27769,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:28.810
27770,43,51,0.51,91,778,"=1007 ",2024-08-15 07:53:31.237
27771,43,51,0.50,91,777,"=1007 ",2024-08-15 07:53:33.850
27772,43,51,0.50,91,777,"=1007 ",2024-08-15 07:53:36.330
27773,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:38.950
27774,43,51,0.50,91,777,"=1007 ",2024-08-15 07:53:41.493
27775,43,51,0.51,91,778,"=1007 ",2024-08-15 07:53:43.953
27776,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:46.630
27777,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:49.073
27778,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:51.633
27779,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:54.210
27780,43,51,0.50,89,781,"=991 ",2024-08-15 07:53:56.673
27781,43,51,0.50,91,778,"=1007 ",2024-08-15 07:53:59.210
27782,43,51,0.50,91,771,"=1001 ",2024-08-15 07:54:01.753
27783,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:04.233
27784,43,51,0.52,91,778,"=1007 ",2024-08-15 07:54:06.743
27785,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:09.357
27786,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:11.907
27787,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:14.480
27788,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:16.930
27789,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:19.483
27790,43,51,0.50,90,778,"=1007 ",2024-08-15 07:54:22.157
27791,43,51,0.49,91,778,"=1007 ",2024-08-15 07:54:24.497
27792,43,51,0.50,91,777,"=1007 ",2024-08-15 07:54:27.177
27793,43,51,0.51,91,778,"=1007 ",2024-08-15 07:54:29.620
27794,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:32.160
27795,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:34.650
27796,43,51,0.52,91,778,"=1007 ",2024-08-15 07:54:37.097
27797,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:39.760
27798,43,51,0.51,91,778,"=1007 ",2024-08-15 07:54:42.323
27799,43,51,0.50,91,779,"=1007 ",2024-08-15 07:54:44.893
27800,43,51,0.50,91,779,"=1007 ",2024-08-15 07:54:47.347
27801,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:49.797
27802,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:52.457
27803,43,51,0.51,91,784,"=1007 ",2024-08-15 07:54:54.890
27804,43,51,0.50,91,778,"=1007 ",2024-08-15 07:54:57.673
27805,43,51,0.52,91,777,"=1007 ",2024-08-15 07:55:00.023
27806,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:02.587
27807,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:05.143
27808,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:07.723
27809,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:10.180
27810,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:12.753
27811,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:15.300
27812,43,51,0.51,91,777,"=1007 ",2024-08-15 07:55:17.783
27813,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:20.220
27814,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:22.873
27815,43,51,0.51,91,778,"=1007 ",2024-08-15 07:55:25.417
27816,43,51,0.50,91,778,"=1007 ",2024-08-15 07:55:27.897
27817,43,51,0.50,101,762,"=992 ",2024-08-15 07:55:30.427
27818,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:32.897
27819,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:35.470
27820,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:38.037
27821,43,51,0.50,91,777,"=1023 ",2024-08-15 07:55:40.593
27822,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:43.250
27823,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:45.713
27824,43,51,0.51,91,777,"=1007 ",2024-08-15 07:55:48.167
27825,43,51,0.50,91,777,"=1007 ",2024-08-15 07:55:50.703
27826,43,51,0.49,91,778,"=1007 ",2024-08-15 07:55:53.387
27827,43,51,0.50,90,777,"=1007 ",2024-08-15 07:55:55.753
27828,43,51,0.50,91,778,"=1007 ",2024-08-15 07:55:58.303
27829,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:00.823
27830,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:03.317
27831,43,51,0.50,91,778,"=1007 ",2024-08-15 07:56:05.880
27832,43,51,0.51,91,778,"=1006 ",2024-08-15 07:56:08.447
27833,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:11.003
27834,43,51,0.50,89,790,"=984 ",2024-08-15 07:56:13.647
27835,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:16.013
27836,43,51,0.51,91,778,"=1007 ",2024-08-15 07:56:18.580
27837,43,51,0.50,90,777,"=1007 ",2024-08-15 07:56:21.247
27838,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:23.710
27839,43,51,0.50,90,778,"=1007 ",2024-08-15 07:56:26.157
27840,43,51,0.50,90,778,"=1007 ",2024-08-15 07:56:28.727
27841,43,51,0.50,90,778,"=1007 ",2024-08-15 07:56:31.267
27842,43,51,0.50,91,778,"=1007 ",2024-08-15 07:56:33.803
27843,43,51,0.50,90,778,"=1007 ",2024-08-15 07:56:36.293
27844,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:38.867
27845,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:41.417
27846,43,51,0.50,91,777,"=1007 ",2024-08-15 07:56:43.977
27847,43,51,0.50,90,777,"=1007 ",2024-08-15 07:56:46.437
27848,43,51,0.50,91,773,"=1003 ",2024-08-15 07:56:49.000
27849,43,51,0.50,90,778,"=1007 ",2024-08-15 07:56:51.550
27850,43,51,0.50,90,778,"=1023 ",2024-08-15 07:56:54.113
27851,43,51,0.50,90,778,"=1007 ",2024-08-15 07:56:56.570
27852,43,51,0.50,91,775,"=1004 ",2024-08-15 07:56:59.230
27853,43,51,0.50,91,777,"=1008 ",2024-08-15 07:57:01.547
27854,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:04.117
27855,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:06.713
27856,43,51,0.50,91,799,"=1023 ",2024-08-15 07:57:09.270
27857,43,51,0.50,91,777,"=1007 ",2024-08-15 07:57:11.837
27858,43,51,0.49,90,778,"=1007 ",2024-08-15 07:57:14.300
27859,43,51,0.50,91,777,"=1007 ",2024-08-15 07:57:16.843
27860,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:19.403
27861,43,51,0.49,90,777,"=1007 ",2024-08-15 07:57:21.860
27862,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:24.420
27863,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:26.970
27864,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:29.530
27865,43,51,0.50,91,777,"=1007 ",2024-08-15 07:57:31.940
27866,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:34.520
27867,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:37.117
27868,43,51,0.51,90,777,"=1007 ",2024-08-15 07:57:39.683
27869,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:42.237
27870,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:44.673
27871,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:47.270
27872,43,51,0.50,90,777,"=1006 ",2024-08-15 07:57:49.833
27873,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:52.277
27874,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:54.833
27875,43,51,0.47,90,766,"=997 ",2024-08-15 07:57:57.377
27876,43,51,0.50,90,777,"=1007 ",2024-08-15 07:57:59.940
27877,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:02.340
27878,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:04.983
27879,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:07.530
27880,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:10.100
27881,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:12.653
27882,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:15.117
27883,43,52,0.50,90,778,"=1007 ",2024-08-15 07:58:17.670
27884,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:20.227
27885,43,52,0.50,90,778,"=1007 ",2024-08-15 07:58:22.690
27886,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:25.223
27887,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:27.763
27888,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:30.367
27889,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:32.827
27890,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:35.813
27891,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:37.957
27892,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:40.513
27893,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:42.970
27894,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:45.490
27895,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:48.183
27896,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:50.653
27897,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:53.103
27898,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:56.083
27899,43,52,0.50,90,777,"=1007 ",2024-08-15 07:58:58.223
27900,43,52,0.50,90,777,"=1007 ",2024-08-15 07:59:00.780
27903,43,51,0.50,90,777,"=1007 ",2024-08-15 07:59:23.520
27904,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:26.073
27905,43,51,0.50,90,777,"=1007 ",2024-08-15 07:59:28.747
27906,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:31.303
27907,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:33.660
27908,43,51,0.49,90,778,"=1007 ",2024-08-15 07:59:36.213
27909,43,51,0.50,90,777,"=1007 ",2024-08-15 07:59:38.773
27910,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:41.337
27911,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:43.770
27912,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:46.350
27913,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:48.923
27914,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:51.443
27915,43,51,0.50,90,777,"=1007 ",2024-08-15 07:59:53.930
27916,43,51,0.50,90,777,"=1007 ",2024-08-15 07:59:56.487
27917,43,51,0.50,90,778,"=1007 ",2024-08-15 07:59:59.257
27918,43,51,0.50,90,778,"=1007 ",2024-08-15 08:00:01.513
27919,43,51,0.50,90,778,"=1007 ",2024-08-15 08:00:04.163
27920,43,51,0.49,90,778,"=1007 ",2024-08-15 08:00:06.613
27921,43,51,0.50,90,778,"=1007 ",2024-08-15 08:00:09.193
27922,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:11.660
27923,43,51,0.50,90,778,"=1007 ",2024-08-15 08:00:14.210
27924,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:16.780
27925,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:19.330
27926,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:21.790
27927,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:24.350
27928,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:26.807
27929,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:29.470
27930,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:31.933
27931,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:34.490
27932,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:37.047
27933,43,51,0.49,90,777,"=1007 ",2024-08-15 08:00:39.607
27934,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:42.060
27935,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:44.623
27936,43,51,0.49,90,777,"=1007 ",2024-08-15 08:00:47.190
27937,43,51,0.49,90,777,"=1007 ",2024-08-15 08:00:49.640
27938,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:52.207
27939,43,51,0.47,90,777,"=1007 ",2024-08-15 08:00:54.760
27940,43,51,0.49,90,777,"=1007 ",2024-08-15 08:00:57.320
27941,43,51,0.50,90,777,"=1007 ",2024-08-15 08:00:59.887
27942,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:02.333
27943,43,51,0.50,90,777,"=1007 ",2024-08-15 08:01:04.903
27944,43,51,0.50,90,777,"=1007 ",2024-08-15 08:01:07.467
27945,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:09.867
27946,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:12.480
27947,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:15.030
27948,43,51,0.50,90,777,"=1007 ",2024-08-15 08:01:17.597
27949,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:20.507
27950,43,51,0.50,90,777,"=1007 ",2024-08-15 08:01:22.613
27951,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:25.170
27952,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:27.737
27953,43,51,0.49,90,778,"=1007 ",2024-08-15 08:01:30.197
27954,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:32.760
27955,43,51,0.49,88,788,"=984 ",2024-08-15 08:01:35.320
27956,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:37.873
27957,43,51,0.50,90,777,"=1007 ",2024-08-15 08:01:40.270
27958,43,51,0.50,90,777,"=1007 ",2024-08-15 08:01:42.893
27959,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:45.453
27960,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:47.910
27961,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:50.563
27962,43,51,0.49,90,777,"=1007 ",2024-08-15 08:01:53.033
27963,43,51,0.49,90,778,"=1007 ",2024-08-15 08:01:55.563
27964,43,51,0.50,90,778,"=1007 ",2024-08-15 08:01:58.257
27965,43,51,0.49,90,778,"=1007 ",2024-08-15 08:02:00.613
27966,43,51,0.50,89,778,"=1007 ",2024-08-15 08:02:03.137
27967,43,51,0.50,90,778,"=1007 ",2024-08-15 08:02:05.723
27968,43,51,0.49,90,778,"=1007 ",2024-08-15 08:02:08.287
27969,43,51,0.50,90,778,"=1007 ",2024-08-15 08:02:10.743
27970,43,51,0.50,90,777,"=1007 ",2024-08-15 08:02:13.310
27971,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:15.853
27972,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:18.307
27973,43,51,0.50,90,777,"=1007 ",2024-08-15 08:02:20.877
27974,43,51,0.48,90,777,"=1007 ",2024-08-15 08:02:23.537
27975,43,51,0.50,90,777,"=1007 ",2024-08-15 08:02:25.950
27976,43,51,0.50,90,777,"=1007 ",2024-08-15 08:02:28.520
27977,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:31.017
27978,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:33.553
27979,43,51,0.50,90,777,"=1007 ",2024-08-15 08:02:36.143
27980,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:38.693
27981,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:41.260
27982,43,51,0.49,90,777,"=1006 ",2024-08-15 08:02:43.720
27983,43,51,0.49,90,777,"=1007 ",2024-08-15 08:02:46.270
27984,43,51,0.50,90,777,"=1007 ",2024-08-15 08:02:48.817
27985,43,51,0.50,90,778,"=1007 ",2024-08-15 08:02:51.287
27986,43,51,0.49,90,778,"=1007 ",2024-08-15 08:02:53.820
27987,43,51,0.49,90,778,"=1007 ",2024-08-15 08:02:56.410
27988,43,51,0.49,90,778,"=1007 ",2024-08-15 08:02:58.870
27989,43,51,0.50,90,778,"=1007 ",2024-08-15 08:03:01.440
27990,43,51,0.49,90,767,"=998 ",2024-08-15 08:03:03.993
27991,43,51,0.49,90,777,"=1007 ",2024-08-15 08:03:06.530
27992,43,51,0.49,90,778,"=1007 ",2024-08-15 08:03:09.007
27993,43,51,0.49,90,778,"=1007 ",2024-08-15 08:03:11.680
27994,43,51,0.49,90,777,"=1007 ",2024-08-15 08:03:14.230
27995,43,51,0.49,90,777,"=1007 ",2024-08-15 08:03:16.580
27996,43,51,0.49,90,777,"=1007 ",2024-08-15 08:03:19.147
27997,43,51,0.49,90,777,"=1007 ",2024-08-15 08:03:21.713
27998,43,51,0.49,90,777,"=1007 ",2024-08-15 08:03:24.270
27999,43,51,0.50,90,777,"=1007 ",2024-08-15 08:03:26.723
28000,42,52,0.49,90,777,"=1007 ",2024-08-15 08:03:29.257
28001,42,52,0.49,90,777,"=1007 ",2024-08-15 08:03:31.847
28002,42,53,0.49,90,777,"=1007 ",2024-08-15 08:03:34.380
28005,42,53,0.49,90,777,"=1007 ",2024-08-15 08:03:55.810
28006,42,53,0.49,90,777,"=1007 ",2024-08-15 08:03:57.140
28007,42,53,0.49,90,777,"=1007 ",2024-08-15 08:03:59.643
28008,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:02.263
28009,42,53,0.49,90,778,"=1007 ",2024-08-15 08:04:04.673
28010,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:07.313
28011,42,53,0.50,90,777,"=1007 ",2024-08-15 08:04:09.943
28012,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:12.393
28013,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:14.953
28014,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:17.617
28015,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:19.977
28016,42,53,0.49,88,787,"=983 ",2024-08-15 08:04:22.520
28017,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:25.200
28018,42,53,0.49,90,778,"=1007 ",2024-08-15 08:04:27.540
28019,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:30.117
28020,42,53,0.49,90,778,"=1007 ",2024-08-15 08:04:32.680
28021,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:35.240
28022,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:37.673
28023,42,53,0.49,90,778,"=1007 ",2024-08-15 08:04:40.237
28024,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:42.820
28025,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:45.370
28026,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:47.830
28027,42,53,0.49,90,778,"=1007 ",2024-08-15 08:04:50.387
28028,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:52.950
28029,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:55.470
28030,42,53,0.49,90,777,"=1007 ",2024-08-15 08:04:57.927
28033,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:23.347
28034,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:25.840
28035,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:28.287
28036,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:30.930
28037,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:33.490
28038,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:35.947
28039,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:38.477
28040,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:41.080
28041,42,52,0.49,90,777,"=1007 ",2024-08-15 08:05:43.623
28042,42,52,0.49,90,778,"=1007 ",2024-08-15 08:05:46.287
28043,42,52,0.49,90,777,"=1007 ",2024-08-15 08:05:48.640
28044,42,52,0.50,80,801,"=1023 ",2024-08-15 08:05:51.200
28045,42,53,0.49,90,777,"=1007 ",2024-08-15 08:05:53.760
28046,42,53,0.49,89,777,"=1007 ",2024-08-15 08:05:56.227
28047,42,53,0.49,89,777,"=1007 ",2024-08-15 08:05:58.780
28048,42,53,0.48,90,777,"=1007 ",2024-08-15 08:06:01.340
28049,42,53,0.49,89,777,"=1007 ",2024-08-15 08:06:03.910
28050,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:06.360
28051,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:08.877
28052,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:11.487
28053,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:14.043
28054,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:16.567
28055,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:19.270
28056,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:21.620
28057,42,53,0.50,90,778,"=1007 ",2024-08-15 08:06:24.183
28058,42,53,0.49,89,778,"=1007 ",2024-08-15 08:06:26.637
28059,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:29.200
28060,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:31.760
28061,42,53,0.49,89,777,"=1007 ",2024-08-15 08:06:34.320
28062,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:36.777
28063,42,53,0.47,90,778,"=1007 ",2024-08-15 08:06:39.310
28064,42,53,0.49,90,777,"=1007 ",2024-08-15 08:06:41.907
28065,42,53,0.49,89,777,"=1007 ",2024-08-15 08:06:44.453
28066,42,53,0.50,90,778,"=1007 ",2024-08-15 08:06:46.917
28067,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:49.473
28068,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:52.047
28069,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:54.593
28070,42,53,0.49,90,778,"=1007 ",2024-08-15 08:06:57.057
28071,42,52,0.49,89,778,"=1007 ",2024-08-15 08:06:59.610
28072,42,52,0.49,90,778,"=1007 ",2024-08-15 08:07:02.187
28073,42,52,0.49,90,778,"=1007 ",2024-08-15 08:07:04.640
28074,42,52,0.49,90,778,"=1007 ",2024-08-15 08:07:07.193
28075,42,52,0.49,90,777,"=1007 ",2024-08-15 08:07:09.703
28076,42,52,0.49,89,778,"=1007 ",2024-08-15 08:07:12.313
28077,43,51,0.49,90,778,"=1007 ",2024-08-15 08:07:14.863
28078,43,51,0.49,90,778,"=1007 ",2024-08-15 08:07:17.333
28079,43,51,0.49,90,778,"=1009 ",2024-08-15 08:07:19.893
28080,43,51,0.49,89,777,"=1007 ",2024-08-15 08:07:22.453
28081,43,51,0.49,90,778,"=1007 ",2024-08-15 08:07:24.887
28082,43,51,0.49,89,778,"=1007 ",2024-08-15 08:07:27.463
28083,43,51,0.49,89,778,"=1007 ",2024-08-15 08:07:30.100
28084,43,51,0.50,89,777,"=1007 ",2024-08-15 08:07:32.587
28085,43,51,0.49,90,777,"=1007 ",2024-08-15 08:07:35.150
28086,43,51,0.49,89,777,"=1007 ",2024-08-15 08:07:37.613
28087,43,51,0.49,90,777,"=1007 ",2024-08-15 08:07:40.180
28088,43,51,0.49,90,777,"=1006 ",2024-08-15 08:07:42.707
28089,43,51,0.49,89,777,"=1007 ",2024-08-15 08:07:45.187
28090,43,51,0.49,89,778,"=1007 ",2024-08-15 08:07:47.750
28091,43,51,0.49,90,777,"=1007 ",2024-08-15 08:07:50.303
28092,43,51,0.49,90,777,"=1007 ",2024-08-15 08:07:52.857
28093,43,51,0.49,89,777,"=1006 ",2024-08-15 08:07:55.323
28094,43,51,0.49,89,778,"=1008 ",2024-08-15 08:07:57.877
28095,43,51,0.49,90,777,"=1007 ",2024-08-15 08:08:00.447
28096,43,51,0.49,89,777,"=1007 ",2024-08-15 08:08:02.997
28097,43,50,0.49,90,777,"=1007 ",2024-08-15 08:08:05.433
28098,43,50,0.46,89,777,"=1007 ",2024-08-15 08:08:08.020
28099,43,50,0.49,89,777,"=1008 ",2024-08-15 08:08:10.480
28100,43,50,0.49,90,777,"=1007 ",2024-08-15 08:08:13.247
28101,43,50,0.49,89,777,"=1007 ",2024-08-15 08:08:15.583
28102,43,50,0.49,90,777,"=1007 ",2024-08-15 08:08:18.167
28103,43,50,0.49,89,778,"=1007 ",2024-08-15 08:08:20.727
28104,43,50,0.49,90,777,"=1007 ",2024-08-15 08:08:23.240
